RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime
2017-06-01 01:32:59,0,S52,UNIVERSITY DRIVE/MEDICAL ARTS PAV E,40.586937,-74.086418,ST GEORGE FERRY,40.64357,-74.073227,NYCT_8194,40.643537,-74.072635,ST GEORGE FERRY/ST GEORGE FERRY,approaching,51,2017-06-01 01:33:31,25:22:00
2017-06-01 01:33:04,1,B60,WASHINGTON PLZ/LANE 2,40.709518,-73.959496,CANARSIE WILLIAMS AV,40.650238,-73.891685,NYCT_4571,40.650351,-73.89162,WILLIAMS AV/FLATLANDS AV,at stop,5,2017-06-01 01:33:31,01:34:00
2017-06-01 01:33:03,1,B9,AV L/FLATBUSH AV,40.622955,-73.937805,BAY RDGE SHORE RD via AVENUE M via 60 ST,40.63681,-74.036293,NYCT_756,40.639025,-74.015411,60 ST/5 AV,approaching,118,2017-06-01 01:33:31,25:29:00
2017-06-01 01:33:03,1,B9,AV L/FLATBUSH AV,40.622955,-73.937805,BAY RDGE SHORE RD via AVENUE M via 60 ST,40.63681,-74.036293,NYCT_756,40.639025,-74.015411,60 ST/5 AV,approaching,118,2017-06-01 01:33:31,25:26:00
2017-06-01 01:33:14,1,Bx19,SOUTHERN BL/BOTANICAL GARDENS,40.861149,-73.881012,HAMILTON HTS  BWAY-145 ST,40.826408,-73.95018,NYCT_5938,40.813823,-73.911629,E 149 ST/ST ANNS AV,< 1 stop away,157,2017-06-01 01:33:45,01:26:16
2017-06-01 01:33:05,1,Bx21,WESTCHESTER AV/LANE  AV,40.839741,-73.843201,MOTT HAVEN 136 ST,40.809654,-73.92836,NYCT_296,40.822721,-73.909585,3 AV/E 161 ST,at stop,24,2017-06-01 01:33:31,01:30:34
2017-06-01 01:33:15,1,B26,WYCKOFF ST/PALMETTO ST,40.69915,-73.910477,DNTWN BKLYN TILLARY ST via HALSEY,40.693939,-73.990311,NYCT_6579,40.693922,-73.990411,CADMAN PZ W/TILLARY ST,approaching,49,NA,NA
2017-06-01 01:33:19,0,B8,4 AV/95 ST,40.616104,-74.031143,BROWNSVILLE ROCKAWAY AV,40.656048,-73.907379,NYCT_425,40.607035,-74.017736,CROPSEY AV/BAY 7 ST,< 1 stop away,162,2017-06-01 01:33:39,25:33:09
2017-06-01 01:32:59,1,Q3,165 ST/TERMINAL,40.707558,-73.795502,JFK AIRPORT via FARMERS BL,40.647137,-73.779427,NYCT_8412,40.679861,-73.761575,FARMERS BL/MERRICK BL,approaching,53,NA,25:33:00
2017-06-01 01:33:25,0,Q56,VAN SINDEREN AV/FULTON ST,40.678391,-73.903549,JAMAICA 170 ST,40.707561,-73.789856,NYCT_7139,40.677727,-73.898075,JAMAICA AV/PENNSYLVANIA AV,approaching,112,2017-06-01 01:34:03,01:42:37
2017-06-01 01:33:19,0,B20,POSTAL FACILITY RD/IN FRONT OF FACILITY,40.664654,-73.862892,RIDGEWOOD FOREST AV,40.704865,-73.902145,NYCT_6573,40.658982,-73.880259,WORTMAN AV/BARBEY ST,approaching,114,2017-06-01 01:33:36,25:34:19
2017-06-01 01:33:15,0,B44,EMMONS AV/NOSTRAND AV,40.584026,-73.938438,WILLAMSBURG BRIDGE PLZ via NOSTRAND,40.709316,-73.959587,NYCT_7361,40.671283,-73.947583,NEW YORK AV/ST JOHNS PL,at stop,4,2017-06-01 01:33:31,01:33:26
2017-06-01 01:33:10,1,B82,SEAVIEW AV/PENNSYLVANIA AV,40.642979,-73.878334,CNY ISLND STILLWELL AV via FLATLANDS AV,40.576973,-73.9814,NYCT_7122,40.621342,-73.935185,FLATLANDS AV/FLATBUSH AV,at stop,4,2017-06-01 01:33:31,01:37:48
2017-06-01 01:33:22,1,X1,CENTRAL PARK S/6 AV,40.766315,-73.977493,ELTNGVLE TRANST CTR via HYLAN BL RICH AV,40.560837,-74.17112,NYCT_2513,40.762925,-73.981924,7 AV/W 53 ST,at stop,23,2017-06-01 01:33:31,01:33:19
2017-06-01 01:33:05,1,Bx39,E 241 ST/CRANFORD AV,40.903339,-73.850052,GUN HILL RD,40.877853,-73.866669,NYCT_4762,40.90216,-73.851452,WHITE PLAINS RD/E 240 ST,at stop,5,2017-06-01 01:33:31,01:35:38
2017-06-01 01:33:05,0,Bx19,W 145 ST/BROADWAY,40.826199,-73.95015,BRONX PK via 149 ST via SOUTHRN,40.861202,-73.880676,NYCT_5936,40.812201,-73.904318,SOUTHERN BL/E 149 ST,approaching,59,2017-06-01 01:33:31,01:21:00
2017-06-01 01:33:10,0,Q28,39 AV/138 ST,40.760971,-73.827057,BAY TERRACE  BELL BL,40.782295,-73.777031,NYCT_4461,40.767665,-73.790818,FRANCIS LEWIS BL/32 RD,approaching,117,2017-06-01 01:33:34,25:28:39
2017-06-01 01:33:21,1,B15,JFK AIRPORT/TERMINAL 5 AirTrain STATION,40.647278,-73.779633,BED-STUY WOODHULL HOSP,40.699776,-73.941505,NYCT_7125,40.700177,-73.940959,MARCUS GARVEY BL/BROADWAY,approaching,81,NA,24:48:00
2017-06-01 01:32:55,1,Q5,FRANCIS LEWIS BL/SUNRISE HY,40.666046,-73.735962,JAMAICA PRSNS-ARCHR via MERRICK,40.701683,-73.802475,NYCT_4681,40.682501,-73.767255,MERRICK BL/URSINA RD,at stop,13,2017-06-01 01:33:31,01:35:17
2017-06-01 01:32:55,1,Q5,FRANCIS LEWIS BL/SUNRISE HY,40.666046,-73.735962,JAMAICA PRSNS-ARCHR via MERRICK,40.701683,-73.802475,NYCT_4681,40.682501,-73.767255,MERRICK BL/URSINA RD,at stop,13,2017-06-01 01:33:31,01:33:17
2017-06-01 01:33:28,0,M103,PARK ROW/BEEKMAN ST,40.711861,-74.006157,E HARLEM 125 ST via 3 AV,40.803875,-73.933876,NYCT_6037,40.804207,-73.935444,3 AV /E 125 ST,at stop,11,2017-06-01 01:33:31,01:21:00
2017-06-01 01:33:28,0,M103,PARK ROW/BEEKMAN ST,40.711861,-74.006157,E HARLEM 125 ST via 3 AV,40.803875,-73.933876,NYCT_6037,40.804207,-73.935444,3 AV /E 125 ST,at stop,11,2017-06-01 01:33:31,01:25:00
2017-06-01 01:33:19,1,Bx1,RIVERDALE AV/W 231 ST,40.881187,-73.90934,MOTT HAVEN 136 ST via CONCOURSE,40.809654,-73.92836,NYCT_5819,40.817182,-73.928049,GRAND CONCOURSE/E 144 ST,approaching,117,2017-06-01 01:33:44,25:32:56
2017-06-01 01:33:23,0,Q43,ARCHER AV/SUTPHIN BL,40.700504,-73.807823,FLORAL PARK 268 ST via HILLSIDE,40.738701,-73.701454,NYCT_6845,40.713485,-73.780352,HILLSIDE AV/182 PL,approaching,43,2017-06-01 01:33:40,25:22:35
2017-06-01 01:33:00,0,Bx3,BROADWAY/179 ST,40.849327,-73.936508,RIVERDALE BWAY - 238 ST,40.885086,-73.900436,NYCT_8394,40.879602,-73.899486,FT INDEPENDENCE ST/BAILEY PL,approaching,127,2017-06-01 01:33:31,25:32:50
2017-06-01 01:33:06,1,Q44-SBS,BOSTON RD/E 180 ST,40.84256,-73.878334,SELECT BUS JAMAICA via MAIN ST,40.704933,-73.79332,NYCT_5906,40.8424,-73.878308,E TREMONT AV/BOSTON RD,< 1 stop away,470,2017-06-01 01:34:35,25:31:04
2017-06-01 01:33:05,1,B70,39 ST/1 AV,40.656456,-74.012245,DYKER HEIGHTS VA HOSPITAL via 8 AV,40.609135,-74.023888,NYCT_391,40.634864,-74.010209,8 AV/62 ST,approaching,64,2017-06-01 01:33:31,25:25:00
2017-06-01 01:33:01,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5638,40.701659,-74.011721,SOUTH ST/WHITEHALL ST,approaching,42,2017-06-01 01:33:31,25:30:00
2017-06-01 01:33:11,1,M14D,DELANCEY ST/COLUMBIA ST,40.716423,-73.980247,CHELSEA PIERS 11 AV CROSSTOWN,40.744415,-74.008148,NYCT_5530,40.716578,-73.98049,COLUMBIA ST/RIVINGTON ST,approaching,147,2017-06-01 01:33:31,25:24:49
2017-06-01 01:33:15,0,X1,ELTINGVILLE/TRANSIT CENTER,40.56076,-74.171089,W MDTWN CNTRL PK S. via CHURCH via 6 AV,40.766006,-73.976807,NYCT_2607,40.603387,-74.077057,HYLAN BL/NARROWS RD S,< 1 stop away,215,2017-06-01 01:33:46,01:34:57
2017-06-01 01:33:14,1,S62,ST GEORGE FERRY/S62 & S92,40.643177,-74.074303,TRAVIS via VICTORY,40.586575,-74.199394,NYCT_7040,40.603428,-74.173534,VICTORY BL/SIGNS RD,at stop,13,2017-06-01 01:33:31,01:26:18
2017-06-01 01:33:06,1,M5,BROADWAY/W 178 ST,40.848522,-73.937706,31 ST 6 AV,40.747791,-73.988831,NYCT_3875,40.747741,-73.988799,W 31 ST/6 AV,at stop,5,2017-06-01 01:33:31,25:21:00
2017-06-01 01:33:01,1,Bx15,3 AV/E FORDHAM RD,40.861012,-73.89045,W. HARLEM 12 AV via 3 AV via 125 ST,40.817913,-73.960167,NYCT_5963,40.803285,-73.933184,E 125 ST/2 AV,approaching,113,2017-06-01 01:33:31,01:32:00
2017-06-01 01:33:04,0,B26,CADMAN PZ W/TILLARY ST,40.695999,-73.990944,RIDGEWOOD TERM via HALSEY,40.699291,-73.910751,NYCT_6537,40.683127,-73.938357,HALSEY ST/MARCUS GARVEY BL,approaching,62,2017-06-01 01:33:31,25:34:01
2017-06-01 01:33:04,0,B70,CROPSEY AV/BKLYN CAMPUS VA,40.609104,-74.023819,SUNSET PARK 39ST-1AV via 8 AV,40.656498,-74.012108,NYCT_366,40.619291,-74.025469,FT HAMILTON PY/86 ST,< 1 stop away,192,2017-06-01 01:33:54,25:25:00
2017-06-01 01:33:28,1,M11,BROADWAY/W 133 ST,40.818493,-73.95594,WEST VILL ABINGDON SQ via 9 AV,40.737072,-74.005867,NYCT_6369,40.742942,-74.003912,HUDSON ST/W 13 ST,< 1 stop away,333,2017-06-01 01:35:19,25:35:00
2017-06-01 01:33:07,0,B62,BOERUM PL/SCHERMERHORN ST,40.690567,-73.989365,LI CITY QUEENS PLAZA,40.749702,-73.938965,NYCT_4565,40.690603,-73.989458,BOERUM PL/SCHERMERHORN ST,at stop,0,NA,01:40:00
2017-06-01 01:33:08,1,B46,WASHINGTON PLZ/LANE3,40.709393,-73.959518,KINGS PLAZA via UTICA,40.609142,-73.92144,NYCT_4615,40.708493,-73.958096,BROADWAY/MARCY AV,approaching,59,2017-06-01 01:33:31,25:15:09
2017-06-01 01:33:15,0,B36,SURF AV/W 37 ST,40.57378,-74.00251,SHEEPSHEAD BAY AVENUE U,40.600021,-73.941872,NYCT_4888,40.579717,-73.971258,NEPTUNE AV/OCEAN PY,< 1 stop away,273,2017-06-01 01:34:03,01:34:16
2017-06-01 01:33:23,1,B64,SHORE RD/MACKAY PL,40.637203,-74.036026,CONEY ISLAND STILLWELL AV,40.577198,-73.981667,NYCT_4887,40.577276,-73.981576,STILLWELL AV/MERMAID AV,at stop,6,2017-06-01 01:33:31,25:33:00
2017-06-01 01:33:22,1,M104,CONVENT AV/W 129 ST,40.814224,-73.953178,41 ST via BROADWAY/7 AV,40.756409,-73.989815,NYCT_3852,40.775124,-73.982287,BROADWAY/W 66 ST,< 1 stop away,173,2017-06-01 01:34:02,01:27:06
2017-06-01 01:32:59,1,B35,HEGEMAN AV/CHESTER AV,40.656216,-73.90815,SUNSET PARK 1 AV via CHURCH,40.656498,-74.012108,NYCT_360,40.651878,-73.92962,CHURCH AV/UTICA AV,approaching,81,2017-06-01 01:33:31,25:16:00
2017-06-01 01:33:06,0,Bx9,E TREMONT AV/E 177 ST,40.839993,-73.879936,RIVERDALE 262 ST,40.91008,-73.896492,NYCT_4734,40.870634,-73.904468,W KINGSBRIDGE RD/BAILEY AV,< 1 stop away,315,2017-06-01 01:34:21,25:32:27
2017-06-01 01:33:04,1,Q20A,COLLEGE PT BL/15 AV,40.784073,-73.845894,JAMAICA  MERRICK BL via 20 AV via MAIN S,40.704933,-73.79332,NYCT_7401,40.703522,-73.808657,SUTPHIN BL/90 AV,approaching,47,2017-06-01 01:33:31,01:33:05
2017-06-01 01:33:01,1,M103,E 126 ST/2 AV,40.803986,-73.934212,CITY HALL via LEX AV,40.711746,-74.007378,NYCT_6039,40.732704,-73.987608,3 AV/E 11 ST,< 1 stop away,223,NA,24:06:08
2017-06-01 01:33:19,1,M60-SBS,LGA/TERMINAL D,40.768387,-73.862534,WEST SIDE BWAY - 106 ST,40.801422,-73.968239,NYCT_5848,40.805318,-73.96599,W 106 ST/BROADWAY,< 1 stop away,500,NA,25:18:00
2017-06-01 01:33:11,0,Bx15,3 AV/WESTCHESTER AV,40.817059,-73.916084,FORDHAM PLZ via 3 AV,40.860989,-73.890266,NYCT_5940,40.842535,-73.898256,3 AV/E 174 ST,at stop,8,2017-06-01 01:33:31,01:26:59
2017-06-01 01:33:17,0,B14,EASTERN PY/UTICA AV,40.668537,-73.931236,SPRING CREEK STANLEY AV POSTAL FAC,40.664642,-73.863068,NYCT_7138,40.668293,-73.925804,RALPH AV/EASTERN PY,< 1 stop away,301,2017-06-01 01:34:26,25:33:58
2017-06-01 01:33:03,0,M10,8 AV/W  57 ST,40.766762,-73.982742,HARLEM 159 ST via 8 AV,40.831207,-73.935692,NYCT_6397,40.789466,-73.966289,CENTRAL PK W/W 94 ST,approaching,142,2017-06-01 01:33:31,25:26:36
2017-06-01 01:33:00,1,M14A,GRAND ST/FDR DR,40.713264,-73.977982,CHELSEA PIERS 11 AV CROSSTOWN,40.745064,-74.007675,NYCT_5304,40.732229,-73.984659,E 14 ST/2 AV,approaching,65,2017-06-01 01:33:31,25:30:37
2017-06-01 01:33:20,1,Q32,82 ST/NORTHERN BL,40.755196,-73.885406,MIDTOWN PENN ST,40.749435,-73.991081,NYCT_3998,40.752545,-73.989498,7 AV/W 36 ST,at stop,22,2017-06-01 01:33:31,25:34:51
2017-06-01 01:33:01,0,M15,SOUTH ST/WHITEHALL ST,40.701538,-74.012482,EAST HARLEM 125 ST via 1 AV,40.80315,-73.932266,NYCT_5882,40.734928,-73.979965,1 AV/E 20 ST,at stop,25,2017-06-01 01:33:31,25:34:13
2017-06-01 01:33:03,1,Q44-SBS,BOSTON RD/E 180 ST,40.84256,-73.878334,SELECT BUS JAMAICA via MAIN ST,40.704933,-73.79332,NYCT_5264,40.759138,-73.829929,MAIN ST/41 AV,< 1 stop away,154,2017-06-01 01:33:46,25:32:50
2017-06-01 01:33:17,1,B36,NOSTRAND AV/GRAVESEND NECK RD,40.599972,-73.941872,CONEY ISLAND W 37 ST,40.573429,-74.00248,NYCT_5007,40.579856,-73.971437,W 5 ST/NEPTUNE AV,approaching,84,2017-06-01 01:33:33,25:35:02
2017-06-01 01:33:27,0,M55,STATE ST/WHITEHALL ST,40.702419,-74.013046,44 ST 6 AV,40.755985,-73.982994,NYCT_5245,40.720902,-74.005237,AV OF THE AMERICAS/WEST BROADWAY,at stop,0,NA,25:25:37
2017-06-01 01:33:02,1,Q59,QUEENS BL/JUNCTION BL,40.73064,-73.863052,WILLIAMSBURG BRIDGE PLZ via GRAND,40.709343,-73.960411,NYCT_7216,40.7094,-73.959978,Washington Plaza roadway (not a stop),at stop,21,NA,01:25:54
2017-06-01 01:33:15,1,M14A,GRAND ST/FDR DR,40.713264,-73.977982,CHELSEA PIERS 11 AV CROSSTOWN,40.745064,-74.007675,NYCT_5276,40.716374,-73.988132,ESSEX ST/GRAND ST,approaching,110,2017-06-01 01:33:48,01:35:18
2017-06-01 01:33:19,0,B49,ORIENTAL BL/MACKENZIE ST,40.57814,-73.939796,BD-STY FLTN ST via OCEAN AV via ROGRS AV,40.680645,-73.955711,NYCT_4590,40.632787,-73.957731,OCEAN AV/GLENWOOD RD,approaching,44,2017-06-01 01:33:31,25:46:38
2017-06-01 01:33:05,1,M10,FRED DOUGLASS BL/W 158 ST,40.830956,-73.935989,COLUMBUS CIRCLE via CENTRAL PARK W.,40.766529,-73.981964,NYCT_3874,40.816126,-73.946818,FRED DOUGLASS BL/W 133 ST,< 1 stop away,158,2017-06-01 01:33:33,25:31:54
2017-06-01 01:33:25,1,Q24,ARCHER AV/MERRICK BL,40.704529,-73.792351,LFYTT ST PTCHN AV via ATLNTC AV via BDWY,40.692387,-73.927879,NYCT_6821,40.694279,-73.827556,ATLANTIC AV/LEFFERTS BL,approaching,95,2017-06-01 01:33:44,25:35:00
2017-06-01 01:33:09,0,Q58,PALMETTO ST/MYRTLE AV,40.700176,-73.910255,FLUSHING MAIN ST,40.757343,-73.829361,NYCT_7285,40.757316,-73.829573,41 RD/MAIN ST,at stop,16,2017-06-01 01:33:31,01:30:00
2017-06-01 01:33:23,0,Q48,DITMARS BL/102 ST,40.768661,-73.868286,FLUSHING MAIN ST STA,40.759441,-73.830345,NYCT_4189,40.756414,-73.840155,ROOSEVELT AV/COLLEGE PT BL,< 1 stop away,584,NA,25:29:22
2017-06-01 01:33:27,1,Bx15,3 AV/E FORDHAM RD,40.861012,-73.89045,149 ST,40.816143,-73.917549,NYCT_5955,40.850868,-73.893926,3 AV/E 180 ST,at stop,9,2017-06-01 01:33:31,01:24:20
2017-06-01 01:33:27,1,Bx15,3 AV/E FORDHAM RD,40.861012,-73.89045,149 ST,40.816143,-73.917549,NYCT_5955,40.850868,-73.893926,3 AV/E 180 ST,at stop,9,2017-06-01 01:33:31,01:24:17
2017-06-01 01:33:08,1,S51,ST GEORGE FERRY/S51 & S81,40.64349,-74.073441,GRANT CITY via BAY ST,40.580952,-74.111443,NYCT_8189,40.643131,-74.074243,BAY ST/NICK LAPORTE PL,< 1 stop away,221,2017-06-01 01:33:49,01:30:46
2017-06-01 01:33:08,1,S51,ST GEORGE FERRY/S51 & S81,40.64349,-74.073441,GRANT CITY via BAY ST,40.580952,-74.111443,NYCT_8189,40.643131,-74.074243,BAY ST/NICK LAPORTE PL,< 1 stop away,221,2017-06-01 01:33:49,01:30:45
2017-06-01 01:32:49,1,B12,ALABAMA AV / FULTON ST,40.676746,-73.89994,LEFFRTS GDNS OCEAN AV,40.65485,-73.961754,NYCT_4810,40.665161,-73.927191,EAST NEW YORK AV/E 95 ST,at stop,29,2017-06-01 01:33:31,01:31:03
2017-06-01 01:32:49,1,B12,ALABAMA AV / FULTON ST,40.676746,-73.89994,LEFFRTS GDNS OCEAN AV,40.65485,-73.961754,NYCT_4810,40.665161,-73.927191,EAST NEW YORK AV/E 95 ST,at stop,29,2017-06-01 01:33:31,01:31:43
2017-06-01 01:33:12,1,X10,E 57 ST/3 AV,40.760429,-73.967674,PT RICHMOND via NARROWS RD via GANNON AV,40.633698,-74.129776,NYCT_2761,40.608948,-74.037536,NARROWS RD N/FINGERBOARD RD,1.8 miles away,2898,2017-06-01 01:35:46,26:04:00
2017-06-01 01:33:01,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5830,40.728673,-73.987615,2 AV/E 6 ST,< 1 stop away,194,2017-06-01 01:33:43,25:15:47
2017-06-01 01:33:01,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5830,40.728673,-73.987615,2 AV/E 6 ST,< 1 stop away,194,2017-06-01 01:33:43,25:15:28
2017-06-01 01:33:20,1,B15,JFK AIRPORT/TERMINAL 5 AirTrain STATION,40.647278,-73.779633,BED-STUY WOODHULL HOSP,40.699776,-73.941505,NYCT_6827,40.656723,-73.913712,E 98 ST/LOTT AV,approaching,72,2017-06-01 01:33:36,25:28:25
2017-06-01 01:33:16,0,M101,ASTOR PL/3 AV,40.729568,-73.990051,FT GEORGE 193 ST via 3 AV,40.855667,-73.925255,NYCT_5711,40.843489,-73.934272,AMSTERDAM AV/W 176 ST,< 1 stop away,214,2017-06-01 01:33:52,25:19:51
2017-06-01 01:32:49,1,Bx6,FOOD CENTER DR/MARKET ST,40.810043,-73.876694,AMSTERDAM AV,40.831554,-73.942726,NYCT_313,40.831465,-73.94274,W 155 ST/AMSTERDAM AV,at stop,3,2017-06-01 01:33:31,25:37:00
2017-06-01 01:33:30,1,Bx9,BROADWAY/W 262 ST,40.910107,-73.896729,WEST FARMS,40.840641,-73.879807,NYCT_4733,40.860489,-73.889096,E FORDHAM RD/BATHGATE AV,< 1 stop away,155,2017-06-01 01:34:22,01:27:58
2017-06-01 01:33:25,1,X1,CENTRAL PARK S/6 AV,40.766315,-73.977493,ELTNGVLE TRANST CTR via HYLAN BL RICH AV,40.560837,-74.17112,NYCT_2592,40.737672,-73.988205,BROADWAY/E 13 ST,< 1 stop away,420,2017-06-01 01:34:47,25:34:09
2017-06-01 01:33:07,1,M42,E 41 ST/1 AV,40.748047,-73.969887,42 ST PIER CROSSTOWN,40.76255,-74.000969,NYCT_4111,40.75481,-73.984048,W 42 ST/AV OF THE AMERICAS,at stop,26,2017-06-01 01:33:31,25:24:57
2017-06-01 01:33:11,0,Bx6,RIVERSIDE DR/157-10 RIVERSIDE DR,40.836311,-73.948433,HUNTS POINT,40.810085,-73.876396,NYCT_303,40.822507,-73.902275,E 163 ST/PROSPECT AV,< 1 stop away,187,2017-06-01 01:34:03,25:34:00
2017-06-01 01:33:14,0,S40,GOETHALS RD N/MOBILE PK ROW,40.627705,-74.180664,ST GEORGE FERRY via RICH TR,40.643772,-74.073158,NYCT_8252,40.640287,-74.134366,RICHMOND TER/MAPLE AV,approaching,89,2017-06-01 01:33:31,01:35:12
2017-06-01 01:33:01,0,B62,BOERUM PL/SCHERMERHORN ST,40.690567,-73.989365,LI CITY QUEENS PLAZA,40.749702,-73.938965,NYCT_4048,40.704798,-73.966288,WYTHE AV/CLYMER ST,approaching,48,2017-06-01 01:33:31,25:32:22
2017-06-01 01:33:25,1,Q24,ARCHER AV/MERRICK BL,40.704529,-73.792351,LFYTT ST PTCHN AV via ATLNTC AV via BDWY,40.692387,-73.927879,NYCT_7115,40.685672,-73.915338,BROADWAY/HALSEY ST,approaching,42,2017-06-01 01:33:31,25:30:00
2017-06-01 01:33:26,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,BERGEN BCH VETERANS AV via FLATBSH,40.620052,-73.908203,NYCT_7355,40.691761,-73.989018,LIVINGSTON ST/SMITH ST,< 1 stop away,259,2017-06-01 01:34:43,01:34:17
2017-06-01 01:33:13,0,Q24,PATCHEN AV/LAFAYETTE AV,40.692478,-73.927902,JAMAICA  168 ST via ATLANTIC,40.704441,-73.79261,NYCT_4833,40.679627,-73.878543,ATLANTIC AV/MILFORD ST,at stop,6,2017-06-01 01:33:31,01:26:18
2017-06-01 01:33:12,1,Q17,138 ST/37 AV,40.761806,-73.829559,JAMAICA ARCHER AV,40.704933,-73.79332,NYCT_4694,40.706048,-73.794127,MERRICK BL/ARCHER AV,approaching,141,2017-06-01 01:33:52,01:25:00
2017-06-01 01:33:27,1,Bx27,MORRISON AV/WESTCHESTER AV,40.829098,-73.874573,CLASON PT,40.807545,-73.852341,NYCT_321,40.81206,-73.856534,SOUNDVIEW AV/OBRIEN AV,approaching,65,2017-06-01 01:33:41,01:30:55
2017-06-01 01:33:27,1,Bx27,MORRISON AV/WESTCHESTER AV,40.829098,-73.874573,CLASON PT,40.807545,-73.852341,NYCT_321,40.81206,-73.856534,SOUNDVIEW AV/OBRIEN AV,approaching,65,2017-06-01 01:33:41,01:30:51
2017-06-01 01:33:10,1,Q4,235 ST/LINDEN BL,40.69054,-73.727448,JAMAICA PRSNS - ARCHR via LINDEN,40.701683,-73.802475,NYCT_8404,40.701547,-73.803726,TEARDROP/LAYOVER,< 1 stop away,206,2017-06-01 01:34:38,25:32:00
2017-06-01 01:32:59,1,B14,POSTAL FACILITY RD/IN FRONT OF FACILITY,40.664654,-73.862892,CROWN HTS UTICA AV,40.668552,-73.931511,NYCT_7131,40.671111,-73.88349,SUTTER AV/ASHFORD ST,approaching,108,NA,01:28:31
2017-06-01 01:33:01,1,B61,SMITH ST/FULTON ST,40.691208,-73.987373,PARK SLOPE 20 ST via RED HOOK,40.657574,-73.982948,NYCT_665,40.657961,-73.986186,19 ST/8 AV,approaching,114,2017-06-01 01:33:31,01:32:24
2017-06-01 01:33:09,0,B49,ORIENTAL BL/MACKENZIE ST,40.57814,-73.939796,BD-STY FLTN ST via OCEAN AV via ROGRS AV,40.680645,-73.955711,NYCT_5066,40.581537,-73.953772,WEST END AV/SHORE BL,at stop,7,2017-06-01 01:33:31,25:28:43
2017-06-01 01:33:11,1,X1,CENTRAL PARK S/6 AV,40.766315,-73.977493,ELTNGVLE TRANST CTR via HYLAN BL RICH AV,40.560837,-74.17112,NYCT_2527,40.599055,-74.077984,STEUBEN ST/NORMALEE RD,at stop,21,2017-06-01 01:33:31,25:40:52
2017-06-01 01:33:24,0,Bx28,VALENTINE AV/E 192 ST,40.864079,-73.894615,CO-OP CITY EARHART LA via GUNHILL,40.860828,-73.82267,NYCT_4085,40.869381,-73.825899,BARTOW AV/CO-OP CITY BL,at stop,18,NA,25:18:42
2017-06-01 01:33:29,0,B8,4 AV/95 ST,40.616104,-74.031143,BROWNSVILLE ROCKAWAY AV,40.656048,-73.907379,NYCT_357,40.656669,-73.913955,E 98 ST/CHURCH AV,approaching,114,2017-06-01 01:33:53,25:36:15
2017-06-01 01:33:17,0,B47,AV U/E 54 ST,40.611008,-73.92041,BED-STUY WOODHULL HOSP via RALPH AV,40.699776,-73.941505,NYCT_4439,40.700013,-73.940656,MARCUS GARVEY BL/BROADWAY,approaching,112,2017-06-01 01:33:38,25:37:00
2017-06-01 01:33:17,0,Bx21,LINCOLN AV/E 138 ST,40.810955,-73.927139,WESTCHESTER SQ,40.839817,-73.84314,NYCT_270,40.8506,-73.84468,EASTCHESTER RD/SACKETT AV,< 1 stop away,171,2017-06-01 01:34:05,01:34:00
2017-06-01 01:33:18,0,M101,ASTOR PL/3 AV,40.729568,-73.990051,FT GEORGE 193 ST via 3 AV,40.835239,-73.940201,NYCT_6053,40.788068,-73.947231,3 AV/E 102 ST,< 1 stop away,156,2017-06-01 01:33:42,25:35:31
2017-06-01 01:33:29,1,Q55,MYRTLE AV/HILLSIDE AV,40.700157,-73.832535,RIDGEWOOD PALMETTO ST via MYRTLE,40.7001,-73.910355,NYCT_7276,40.700835,-73.894161,MYRTLE AV/FRESH POND RD,at stop,14,2017-06-01 01:33:33,01:30:00
2017-06-01 01:33:19,0,Q2,165 ST/TERMINAL,40.707832,-73.795425,BELMONT PK 225 ST,40.711597,-73.729149,NYCT_8480,40.708614,-73.747809,HOLLIS AV/212 ST,< 1 stop away,183,2017-06-01 01:33:48,01:36:05
2017-06-01 01:33:27,1,Q27,138 ST/37 AV,40.761806,-73.829559,CAMBRIA HTS 120 AV,40.692406,-73.745216,NYCT_6457,40.692607,-73.744458,120 AV/FRANCIS LEWIS BL,< 1 stop away,352,2017-06-01 01:34:12,25:21:13
2017-06-01 01:33:03,1,B46,WASHINGTON PLZ/LANE3,40.709393,-73.959518,KINGS PLAZA via UTICA,40.609142,-73.92144,NYCT_4243,40.709367,-73.959443,BROADWAY/MARCY AV,< 1 stop away,234,2017-06-01 01:33:31,25:27:09
2017-06-01 01:33:11,1,X1,CENTRAL PARK S/6 AV,40.766315,-73.977493,ELTNGVLE TRANST CTR via HYLAN BL RICH AV,40.560837,-74.17112,NYCT_2583,40.56678,-74.113584,HYLAN BL/TYSENS LA,< 1 stop away,431,2017-06-01 01:34:19,25:29:03
